"gene_symbol","ensembl_id","gene_id"
"Xlr","ENSMUSP00000066162","ENSMUSG00000054626"
"Xlr","ENSMUSP00000068044","ENSMUSG00000054626"
"Xlr","ENSMUSP00000110458","ENSMUSG00000054626"
"Xlr3a","ENSMUSP00000110170","ENSMUSG00000057836"
"Xlr3a","ENSMUSP00000074199","ENSMUSG00000057836"
"Xlr3a","ENSMUSP00000134647","ENSMUSG00000057836"
"Xlr3a","ENSMUSP00000134475","ENSMUSG00000057836"
"Xlr3b","ENSMUSP00000099026","ENSMUSG00000073125"
"Xlr3c","ENSMUSP00000079651","ENSMUSG00000058147"
"Xlr4a","ENSMUSP00000077831","ENSMUSG00000079845"
"Xlr4a","ENSMUSP00000118018","ENSMUSG00000079845"
"Xlr4a","ENSMUSP00000110180","ENSMUSG00000079845"
"Xlr4b","ENSMUSP00000116105","ENSMUSG00000067768"
"Xlr4b","ENSMUSP00000064686","ENSMUSG00000067768"
"Xlr4b","ENSMUSP00000066171","ENSMUSG00000067768"
"Xlr4b","ENSMUSP00000110151","ENSMUSG00000067768"
"Xlr4b","ENSMUSP00000080511","ENSMUSG00000067768"
"Xlr4c","ENSMUSP00000070117","ENSMUSG00000031362"
"Xlr4c","ENSMUSP00000110177","ENSMUSG00000031362"
"Xlr4c","ENSMUSP00000110176","ENSMUSG00000031362"
"Xlr4c","ENSMUSP00000110174","ENSMUSG00000031362"
"Xlr5a","ENSMUSP00000077650","ENSMUSG00000058328"
"Xlr5a","ENSMUSP00000110167","ENSMUSG00000058328"
"Xlr5a","ENSMUSP00000110166","ENSMUSG00000058328"
"Xlr5a","ENSMUSP00000137006","ENSMUSG00000058328"
"Xlr5b","ENSMUSP00000120174","ENSMUSG00000072479"
"Xlr5b","ENSMUSP00000110164","ENSMUSG00000072479"
"Xlr5b","ENSMUSP00000110163","ENSMUSG00000072479"
"Xlr5c","ENSMUSP00000110147","ENSMUSG00000067764"
"Xlr5c","ENSMUSP00000085796","ENSMUSG00000067764"
"Xndc1","ENSMUSP00000102563","ENSMUSG00000099481"
"Xndc1","ENSMUSP00000117300","ENSMUSG00000099481"
"Xndc1","ENSMUSP00000091680","ENSMUSG00000099481"
"Xndc1","ENSMUSP00000121475","ENSMUSG00000099481"
"Xntrpc","ENSMUSP00000121068","ENSMUSG00000070425"
"Xntrpc","ENSMUSP00000081903","ENSMUSG00000070425"
"Xntrpc","ENSMUSP00000123466","ENSMUSG00000070425"
"Xntrpc","ENSMUSP00000122430","ENSMUSG00000070425"
"Xpa","ENSMUSP00000050453","ENSMUSG00000028329"
"Xpa","ENSMUSP00000138512","ENSMUSG00000028329"
"Xpa","ENSMUSP00000030013","ENSMUSG00000028329"
"Xpa","ENSMUSP00000121850","ENSMUSG00000028329"
"Xpc","ENSMUSP00000032182","ENSMUSG00000030094"
"Xpc","ENSMUSP00000145777","ENSMUSG00000030094"
"Xpc","ENSMUSP00000145683","ENSMUSG00000030094"
"Xpnpep1","ENSMUSP00000157484","ENSMUSG00000025027"
"Xpnpep1","ENSMUSP00000158501","ENSMUSG00000025027"
"Xpnpep1","ENSMUSP00000138233","ENSMUSG00000025027"
"Xpnpep1","ENSMUSP00000138097","ENSMUSG00000025027"
"Xpnpep1","ENSMUSP00000158390","ENSMUSG00000025027"
"Xpnpep1","ENSMUSP00000157689","ENSMUSG00000025027"
"Xpnpep1","ENSMUSP00000138250","ENSMUSG00000025027"
"Xpnpep1","ENSMUSP00000138473","ENSMUSG00000025027"
"Xpnpep2","ENSMUSP00000076951","ENSMUSG00000037005"
"Xpnpep2","ENSMUSP00000110650","ENSMUSG00000037005"
"Xpnpep2","ENSMUSP00000110652","ENSMUSG00000037005"
"Xpnpep3","ENSMUSP00000132822","ENSMUSG00000022401"
"Xpnpep3","ENSMUSP00000038331","ENSMUSG00000022401"
"Xpnpep3","ENSMUSP00000130255","ENSMUSG00000022401"
"Xpo1","ENSMUSP00000099933","ENSMUSG00000020290"
"Xpo1","ENSMUSP00000099934","ENSMUSG00000020290"
"Xpo1","ENSMUSP00000117846","ENSMUSG00000020290"
"Xpo1","ENSMUSP00000123634","ENSMUSG00000020290"
"Xpo1","ENSMUSP00000020538","ENSMUSG00000020290"
"Xpo1","ENSMUSP00000105178","ENSMUSG00000020290"
"Xpo4","ENSMUSP00000133280","ENSMUSG00000021952"
"Xpo4","ENSMUSP00000133497","ENSMUSG00000021952"
"Xpo4","ENSMUSP00000134219","ENSMUSG00000021952"
"Xpo4","ENSMUSP00000086909","ENSMUSG00000021952"
"Xpo5","ENSMUSP00000084257","ENSMUSG00000067150"
"Xpo6","ENSMUSP00000130527","ENSMUSG00000000131"
"Xpo6","ENSMUSP00000009344","ENSMUSG00000000131"
"Xpo6","ENSMUSP00000131299","ENSMUSG00000000131"
"Xpo6","ENSMUSP00000126904","ENSMUSG00000000131"
"Xpo6","ENSMUSP00000129881","ENSMUSG00000000131"
"Xpo6","ENSMUSP00000128919","ENSMUSG00000000131"
"Xpo6","ENSMUSP00000132958","ENSMUSG00000000131"
"Xpo6","ENSMUSP00000127323","ENSMUSG00000000131"
"Xpo6","ENSMUSP00000129658","ENSMUSG00000000131"
"Xpo6","ENSMUSP00000132205","ENSMUSG00000000131"
"Xpo6","ENSMUSP00000132462","ENSMUSG00000000131"
"Xpo6","ENSMUSP00000128058","ENSMUSG00000000131"
"Xpo7","ENSMUSP00000022696","ENSMUSG00000022100"
"Xpo7","ENSMUSP00000154350","ENSMUSG00000022100"
"Xpo7","ENSMUSP00000153855","ENSMUSG00000022100"
"Xpo7","ENSMUSP00000129504","ENSMUSG00000022100"
"Xpot","ENSMUSP00000151722","ENSMUSG00000034667"
"Xpot","ENSMUSP00000151253","ENSMUSG00000034667"
"Xpot","ENSMUSP00000151828","ENSMUSG00000034667"
"Xpot","ENSMUSP00000043488","ENSMUSG00000034667"
"Xpr1","ENSMUSP00000027741","ENSMUSG00000026469"
"Xpr1","ENSMUSP00000107405","ENSMUSG00000026469"
"Xpr1","ENSMUSP00000107404","ENSMUSG00000026469"
"Xrcc1","ENSMUSP00000146105","ENSMUSG00000051768"
"Xrcc1","ENSMUSP00000070995","ENSMUSG00000051768"
"Xrcc2","ENSMUSP00000030773","ENSMUSG00000028933"
"Xrcc2","ENSMUSP00000143032","ENSMUSG00000028933"
"Xrcc3","ENSMUSP00000118040","ENSMUSG00000021287"
"Xrcc3","ENSMUSP00000021715","ENSMUSG00000021287"
"Xrcc4","ENSMUSP00000123934","ENSMUSG00000021615"
"Xrcc4","ENSMUSP00000022115","ENSMUSG00000021615"
"Xrcc4","ENSMUSP00000125486","ENSMUSG00000021615"
"Xrcc4","ENSMUSP00000124573","ENSMUSG00000021615"
"Xrcc5","ENSMUSP00000027379","ENSMUSG00000026187"
"Xrcc6","ENSMUSP00000131212","ENSMUSG00000022471"
"Xrcc6","ENSMUSP00000097968","ENSMUSG00000022471"
"Xrcc6","ENSMUSP00000068559","ENSMUSG00000022471"
"Xrcc6","ENSMUSP00000129628","ENSMUSG00000022471"
"Xrcc6","ENSMUSP00000127927","ENSMUSG00000022471"
"Xrcc6","ENSMUSP00000155606","ENSMUSG00000022471"
"Xrn1","ENSMUSP00000140278","ENSMUSG00000032410"
"Xrn1","ENSMUSP00000140004","ENSMUSG00000032410"
"Xrn1","ENSMUSP00000139510","ENSMUSG00000032410"
"Xrn1","ENSMUSP00000034981","ENSMUSG00000032410"
"Xrn2","ENSMUSP00000028921","ENSMUSG00000027433"
"Xrra1","ENSMUSP00000035929","ENSMUSG00000035211"
"Xrra1","ENSMUSP00000146815","ENSMUSG00000035211"
"Xrra1","ENSMUSP00000147177","ENSMUSG00000035211"
"Xxylt1","ENSMUSP00000050246","ENSMUSG00000047434"
"Xylb","ENSMUSP00000047254","ENSMUSG00000035769"
"Xylb","ENSMUSP00000150659","ENSMUSG00000035769"
"Xylb","ENSMUSP00000151179","ENSMUSG00000035769"
"Xylt1","ENSMUSP00000032892","ENSMUSG00000030657"
"Xylt2","ENSMUSP00000112052","ENSMUSG00000020868"
"Xylt2","ENSMUSP00000122581","ENSMUSG00000020868"
"Xylt2","ENSMUSP00000134495","ENSMUSG00000020868"
"Xylt2","ENSMUSP00000122728","ENSMUSG00000020868"
"Yae1d1","ENSMUSP00000097324","ENSMUSG00000075054"
"Yae1d1","ENSMUSP00000152693","ENSMUSG00000075054"
"Yaf2","ENSMUSP00000079179","ENSMUSG00000022634"
"Yaf2","ENSMUSP00000155669","ENSMUSG00000022634"
"Yap1","ENSMUSP00000083772","ENSMUSG00000053110"
"Yap1","ENSMUSP00000069554","ENSMUSG00000053110"
"Yap1","ENSMUSP00000134250","ENSMUSG00000053110"
"Yap1","ENSMUSP00000134237","ENSMUSG00000053110"
"Yap1","ENSMUSP00000134007","ENSMUSG00000053110"
"Yap1","ENSMUSP00000133959","ENSMUSG00000053110"
"Yars","ENSMUSP00000101669","ENSMUSG00000028811"
"Yars","ENSMUSP00000118512","ENSMUSG00000028811"
"Yars2","ENSMUSP00000125252","ENSMUSG00000022792"
"Yars2","ENSMUSP00000055277","ENSMUSG00000022792"
"Yars2","ENSMUSP00000124606","ENSMUSG00000022792"
"Yars2","ENSMUSP00000125496","ENSMUSG00000022792"
"Ybey","ENSMUSP00000045647","ENSMUSG00000033126"
"Ybx1","ENSMUSP00000078589","ENSMUSG00000028639"
"Ybx1","ENSMUSP00000117225","ENSMUSG00000028639"
"Ybx2","ENSMUSP00000018698","ENSMUSG00000018554"
"Ybx2","ENSMUSP00000136684","ENSMUSG00000018554"
"Ybx2","ENSMUSP00000104242","ENSMUSG00000018554"
"Ybx3","ENSMUSP00000032309","ENSMUSG00000030189"
"Ybx3","ENSMUSP00000085172","ENSMUSG00000030189"
"Ydjc","ENSMUSP00000156244","ENSMUSG00000041774"
"Ydjc","ENSMUSP00000156140","ENSMUSG00000041774"
"Ydjc","ENSMUSP00000156374","ENSMUSG00000041774"
"Ydjc","ENSMUSP00000156343","ENSMUSG00000041774"
"Ydjc","ENSMUSP00000156006","ENSMUSG00000041774"
"Ydjc","ENSMUSP00000069864","ENSMUSG00000041774"
"Yeats2","ENSMUSP00000087506","ENSMUSG00000041215"
"Yeats2","ENSMUSP00000111222","ENSMUSG00000041215"
"Yeats2","ENSMUSP00000156060","ENSMUSG00000041215"
"Yeats2","ENSMUSP00000155891","ENSMUSG00000041215"
"Yeats2","ENSMUSP00000155892","ENSMUSG00000041215"
"Yeats2","ENSMUSP00000156314","ENSMUSG00000041215"
"Yeats4","ENSMUSP00000151659","ENSMUSG00000020171"
"Yeats4","ENSMUSP00000020382","ENSMUSG00000020171"
"Yes1","ENSMUSP00000144001","ENSMUSG00000014932"
"Yes1","ENSMUSP00000072154","ENSMUSG00000014932"
"Yes1","ENSMUSP00000132161","ENSMUSG00000014932"
"Yes1","ENSMUSP00000144355","ENSMUSG00000014932"
"Yif1a","ENSMUSP00000157958","ENSMUSG00000024875"
"Yif1a","ENSMUSP00000157938","ENSMUSG00000024875"
"Yif1a","ENSMUSP00000025811","ENSMUSG00000024875"
"Yif1a","ENSMUSP00000157411","ENSMUSG00000024875"
"Yif1a","ENSMUSP00000157857","ENSMUSG00000024875"
"Yif1b","ENSMUSP00000103873","ENSMUSG00000030588"
"Yif1b","ENSMUSP00000032809","ENSMUSG00000030588"
"Yif1b","ENSMUSP00000103872","ENSMUSG00000030588"
"Yif1b","ENSMUSP00000117224","ENSMUSG00000030588"
"Yif1b","ENSMUSP00000146477","ENSMUSG00000030588"
"Yipf1","ENSMUSP00000075113","ENSMUSG00000057375"
"Yipf1","ENSMUSP00000115626","ENSMUSG00000057375"
"Yipf1","ENSMUSP00000119107","ENSMUSG00000057375"
"Yipf1","ENSMUSP00000114898","ENSMUSG00000057375"
"Yipf2","ENSMUSP00000077649","ENSMUSG00000032182"
"Yipf2","ENSMUSP00000034700","ENSMUSG00000032182"
"Yipf2","ENSMUSP00000136463","ENSMUSG00000032182"
"Yipf2","ENSMUSP00000149626","ENSMUSG00000032182"
"Yipf3","ENSMUSP00000092897","ENSMUSG00000071074"
"Yipf3","ENSMUSP00000115951","ENSMUSG00000071074"
"Yipf3","ENSMUSP00000114937","ENSMUSG00000071074"
"Yipf4","ENSMUSP00000024873","ENSMUSG00000024072"
"Yipf4","ENSMUSP00000157350","ENSMUSG00000024072"
"Yipf5","ENSMUSP00000025364","ENSMUSG00000024487"
"Yipf6","ENSMUSP00000056039","ENSMUSG00000047694"
"Yipf6","ENSMUSP00000109442","ENSMUSG00000047694"
"Yipf6","ENSMUSP00000117981","ENSMUSG00000047694"
"Yipf6","ENSMUSP00000115199","ENSMUSG00000047694"
"Yipf7","ENSMUSP00000031045","ENSMUSG00000029158"
"Yipf7","ENSMUSP00000144444","ENSMUSG00000029158"
"Yjefn3","ENSMUSP00000118931","ENSMUSG00000048967"
"Yjefn3","ENSMUSP00000136145","ENSMUSG00000048967"
"Yju2","ENSMUSP00000156755","ENSMUSG00000003208"
"Yju2","ENSMUSP00000084082","ENSMUSG00000003208"
"Ykt6","ENSMUSP00000002818","ENSMUSG00000002741"
"Ylpm1","ENSMUSP00000128962","ENSMUSG00000021244"
"Ylpm1","ENSMUSP00000021670","ENSMUSG00000021244"
"Ylpm1","ENSMUSP00000126347","ENSMUSG00000021244"
"Ylpm1","ENSMUSP00000098763","ENSMUSG00000021244"
"Yme1l1","ENSMUSP00000028117","ENSMUSG00000026775"
"Yod1","ENSMUSP00000055318","ENSMUSG00000046404"
"Ypel1","ENSMUSP00000039760","ENSMUSG00000022773"
"Ypel1","ENSMUSP00000156183","ENSMUSG00000022773"
"Ypel1","ENSMUSP00000156275","ENSMUSG00000022773"
"Ypel1","ENSMUSP00000156145","ENSMUSG00000022773"
"Ypel1","ENSMUSP00000156213","ENSMUSG00000022773"
"Ypel2","ENSMUSP00000018571","ENSMUSG00000018427"
"Ypel3","ENSMUSP00000037332","ENSMUSG00000042675"
"Ypel3","ENSMUSP00000101966","ENSMUSG00000042675"
"Ypel3","ENSMUSP00000101964","ENSMUSG00000042675"
"Ypel3","ENSMUSP00000115596","ENSMUSG00000042675"
"Ypel3","ENSMUSP00000115272","ENSMUSG00000042675"
"Ypel3","ENSMUSP00000101963","ENSMUSG00000042675"
"Ypel3","ENSMUSP00000128753","ENSMUSG00000042675"
"Ypel4","ENSMUSP00000158708","ENSMUSG00000034059"
"Ypel4","ENSMUSP00000088231","ENSMUSG00000034059"
"Ypel4","ENSMUSP00000107270","ENSMUSG00000034059"
"Ypel5","ENSMUSP00000037764","ENSMUSG00000039770"
"Ypel5","ENSMUSP00000156501","ENSMUSG00000039770"
"Ypel5","ENSMUSP00000156450","ENSMUSG00000039770"
"Ypel5","ENSMUSP00000156569","ENSMUSG00000039770"
"Ypel5","ENSMUSP00000156759","ENSMUSG00000039770"
"Yrdc","ENSMUSP00000099688","ENSMUSG00000028889"
"Yrdc","ENSMUSP00000114150","ENSMUSG00000028889"
"Ythdc1","ENSMUSP00000113000","ENSMUSG00000035851"
"Ythdc1","ENSMUSP00000113951","ENSMUSG00000035851"
"Ythdc1","ENSMUSP00000122491","ENSMUSG00000035851"
"Ythdc1","ENSMUSP00000039133","ENSMUSG00000035851"
"Ythdc2","ENSMUSP00000048340","ENSMUSG00000034653"
"Ythdc2","ENSMUSP00000144479","ENSMUSG00000034653"
"Ythdf1","ENSMUSP00000037808","ENSMUSG00000038848"
"Ythdf1","ENSMUSP00000104504","ENSMUSG00000038848"
"Ythdf1","ENSMUSP00000116665","ENSMUSG00000038848"
"Ythdf2","ENSMUSP00000120414","ENSMUSG00000040025"
"Ythdf2","ENSMUSP00000082275","ENSMUSG00000040025"
"Ythdf2","ENSMUSP00000129225","ENSMUSG00000040025"
"Ythdf3","ENSMUSP00000103982","ENSMUSG00000047213"
"Ythdf3","ENSMUSP00000141610","ENSMUSG00000047213"
"Ythdf3","ENSMUSP00000103983","ENSMUSG00000047213"
"Ywhab","ENSMUSP00000018470","ENSMUSG00000018326"
"Ywhab","ENSMUSP00000117125","ENSMUSG00000018326"
"Ywhae","ENSMUSP00000070993","ENSMUSG00000020849"
"Ywhae","ENSMUSP00000117877","ENSMUSG00000020849"
"Ywhae","ENSMUSP00000123504","ENSMUSG00000020849"
"Ywhag","ENSMUSP00000143631","ENSMUSG00000051391"
"Ywhag","ENSMUSP00000051223","ENSMUSG00000051391"
"Ywhah","ENSMUSP00000019109","ENSMUSG00000018965"
"Ywhaq","ENSMUSP00000123605","ENSMUSG00000076432"
"Ywhaq","ENSMUSP00000100067","ENSMUSG00000076432"
"Ywhaq","ENSMUSP00000117118","ENSMUSG00000076432"
"Ywhaz","ENSMUSP00000022894","ENSMUSG00000022285"
"Ywhaz","ENSMUSP00000105990","ENSMUSG00000022285"
"Ywhaz","ENSMUSP00000105991","ENSMUSG00000022285"
"Ywhaz","ENSMUSP00000153983","ENSMUSG00000022285"
"Ywhaz","ENSMUSP00000115928","ENSMUSG00000022285"
"Ywhaz","ENSMUSP00000120610","ENSMUSG00000022285"
"Ywhaz","ENSMUSP00000105988","ENSMUSG00000022285"
"Yy1","ENSMUSP00000021692","ENSMUSG00000021264"
"Yy2","ENSMUSP00000070112","ENSMUSG00000091736"
"Zadh2","ENSMUSP00000052544","ENSMUSG00000049090"
"Zadh2","ENSMUSP00000158299","ENSMUSG00000049090"
"Zan","ENSMUSP00000114068","ENSMUSG00000079173"
"Zan","ENSMUSP00000114562","ENSMUSG00000079173"
"Zan","ENSMUSP00000132895","ENSMUSG00000079173"
"Zap70","ENSMUSP00000027291","ENSMUSG00000026117"
"Zap70","ENSMUSP00000139990","ENSMUSG00000026117"
"Zar1","ENSMUSP00000073221","ENSMUSG00000063935"
"Zar1","ENSMUSP00000144079","ENSMUSG00000063935"
"Zar1l","ENSMUSP00000114116","ENSMUSG00000056586"
"Zbbx","ENSMUSP00000103407","ENSMUSG00000034151"
"Zbbx","ENSMUSP00000043970","ENSMUSG00000034151"
"Zbbx","ENSMUSP00000103405","ENSMUSG00000034151"
"Zbbx","ENSMUSP00000103404","ENSMUSG00000034151"
"Zbbx","ENSMUSP00000122459","ENSMUSG00000034151"
"Zbed3","ENSMUSP00000152153","ENSMUSG00000041995"
"Zbed3","ENSMUSP00000044774","ENSMUSG00000041995"
"Zbed3","ENSMUSP00000152059","ENSMUSG00000041995"
"Zbed4","ENSMUSP00000035437","ENSMUSG00000034333"
"Zbed5","ENSMUSP00000044533","ENSMUSG00000034173"
"Zbed5","ENSMUSP00000116455","ENSMUSG00000034173"
"Zbed6","ENSMUSP00000140892","ENSMUSG00000102049"
"Zbp1","ENSMUSP00000029018","ENSMUSG00000027514"
"Zbp1","ENSMUSP00000104744","ENSMUSG00000027514"
"Zbtb1","ENSMUSP00000041955","ENSMUSG00000033454"
"Zbtb10","ENSMUSP00000119386","ENSMUSG00000069114"
"Zbtb11","ENSMUSP00000056923","ENSMUSG00000022601"
"Zbtb12","ENSMUSP00000133903","ENSMUSG00000049823"
"Zbtb12","ENSMUSP00000057515","ENSMUSG00000049823"
"Zbtb14","ENSMUSP00000108294","ENSMUSG00000049672"
"Zbtb14","ENSMUSP00000054897","ENSMUSG00000049672"
"Zbtb14","ENSMUSP00000108296","ENSMUSG00000049672"
"Zbtb16","ENSMUSP00000091374","ENSMUSG00000066687"
"Zbtb16","ENSMUSP00000150887","ENSMUSG00000066687"
"Zbtb17","ENSMUSP00000006377","ENSMUSG00000006215"
"Zbtb18","ENSMUSP00000142124","ENSMUSG00000063659"
"Zbtb18","ENSMUSP00000142073","ENSMUSG00000063659"
"Zbtb18","ENSMUSP00000141901","ENSMUSG00000063659"
"Zbtb18","ENSMUSP00000141673","ENSMUSG00000063659"
"Zbtb18","ENSMUSP00000091831","ENSMUSG00000063659"
"Zbtb18","ENSMUSP00000142256","ENSMUSG00000063659"
"Zbtb18","ENSMUSP00000141663","ENSMUSG00000063659"
"Zbtb18","ENSMUSP00000141694","ENSMUSG00000063659"
"Zbtb18","ENSMUSP00000141337","ENSMUSG00000063659"
"Zbtb18","ENSMUSP00000141724","ENSMUSG00000063659"
"Zbtb18","ENSMUSP00000076463","ENSMUSG00000063659"
"Zbtb2","ENSMUSP00000097655","ENSMUSG00000075327"
"Zbtb2","ENSMUSP00000097656","ENSMUSG00000075327"
"Zbtb20","ENSMUSP00000124984","ENSMUSG00000022708"
"Zbtb20","ENSMUSP00000110342","ENSMUSG00000022708"
"Zbtb20","ENSMUSP00000125233","ENSMUSG00000022708"
"Zbtb20","ENSMUSP00000110339","ENSMUSG00000022708"
"Zbtb20","ENSMUSP00000124126","ENSMUSG00000022708"
"Zbtb20","ENSMUSP00000125016","ENSMUSG00000022708"
"Zbtb20","ENSMUSP00000125241","ENSMUSG00000022708"
"Zbtb20","ENSMUSP00000124798","ENSMUSG00000022708"
"Zbtb20","ENSMUSP00000124189","ENSMUSG00000022708"
"Zbtb20","ENSMUSP00000110338","ENSMUSG00000022708"
"Zbtb20","ENSMUSP00000110343","ENSMUSG00000022708"
"Zbtb20","ENSMUSP00000078410","ENSMUSG00000022708"
"Zbtb21","ENSMUSP00000109363","ENSMUSG00000046962"
"Zbtb21","ENSMUSP00000068283","ENSMUSG00000046962"
"Zbtb21","ENSMUSP00000052127","ENSMUSG00000046962"
"Zbtb21","ENSMUSP00000156033","ENSMUSG00000046962"
"Zbtb21","ENSMUSP00000156042","ENSMUSG00000046962"
"Zbtb21","ENSMUSP00000156159","ENSMUSG00000046962"
"Zbtb22","ENSMUSP00000133345","ENSMUSG00000051390"
"Zbtb22","ENSMUSP00000057466","ENSMUSG00000051390"
"Zbtb24","ENSMUSP00000079592","ENSMUSG00000019826"
"Zbtb24","ENSMUSP00000148861","ENSMUSG00000019826"
"Zbtb24","ENSMUSP00000150197","ENSMUSG00000019826"
"Zbtb25","ENSMUSP00000135853","ENSMUSG00000056459"
"Zbtb25","ENSMUSP00000135817","ENSMUSG00000056459"
"Zbtb25","ENSMUSP00000134748","ENSMUSG00000056459"
"Zbtb25","ENSMUSP00000135458","ENSMUSG00000056459"
"Zbtb25","ENSMUSP00000135434","ENSMUSG00000056459"
"Zbtb25","ENSMUSP00000128471","ENSMUSG00000056459"
"Zbtb26","ENSMUSP00000070071","ENSMUSG00000050714"
"Zbtb26","ENSMUSP00000099850","ENSMUSG00000050714"
"Zbtb3","ENSMUSP00000127746","ENSMUSG00000071661"
"Zbtb32","ENSMUSP00000103786","ENSMUSG00000006310"
"Zbtb32","ENSMUSP00000103785","ENSMUSG00000006310"
"Zbtb33","ENSMUSP00000110795","ENSMUSG00000048047"
"Zbtb33","ENSMUSP00000118993","ENSMUSG00000048047"
"Zbtb33","ENSMUSP00000049983","ENSMUSG00000048047"
"Zbtb34","ENSMUSP00000108783","ENSMUSG00000068966"
"Zbtb34","ENSMUSP00000088560","ENSMUSG00000068966"
"Zbtb37","ENSMUSP00000125253","ENSMUSG00000043467"
"Zbtb37","ENSMUSP00000134753","ENSMUSG00000043467"
"Zbtb37","ENSMUSP00000134769","ENSMUSG00000043467"
"Zbtb37","ENSMUSP00000125417","ENSMUSG00000043467"
"Zbtb37","ENSMUSP00000129965","ENSMUSG00000043467"
"Zbtb37","ENSMUSP00000134816","ENSMUSG00000043467"
"Zbtb37","ENSMUSP00000131576","ENSMUSG00000043467"
"Zbtb38","ENSMUSP00000121753","ENSMUSG00000040433"
"Zbtb38","ENSMUSP00000114300","ENSMUSG00000040433"
"Zbtb38","ENSMUSP00000120040","ENSMUSG00000040433"
"Zbtb38","ENSMUSP00000121871","ENSMUSG00000040433"
"Zbtb38","ENSMUSP00000091315","ENSMUSG00000040433"
"Zbtb39","ENSMUSP00000052717","ENSMUSG00000044617"
"Zbtb4","ENSMUSP00000104280","ENSMUSG00000018750"
"Zbtb4","ENSMUSP00000104279","ENSMUSG00000018750"
"Zbtb4","ENSMUSP00000104282","ENSMUSG00000018750"
"Zbtb4","ENSMUSP00000115687","ENSMUSG00000018750"
"Zbtb4","ENSMUSP00000121694","ENSMUSG00000018750"
"Zbtb4","ENSMUSP00000118027","ENSMUSG00000018750"
"Zbtb4","ENSMUSP00000104278","ENSMUSG00000018750"
"Zbtb40","ENSMUSP00000061899","ENSMUSG00000060862"
"Zbtb40","ENSMUSP00000151856","ENSMUSG00000060862"
"Zbtb41","ENSMUSP00000142797","ENSMUSG00000033964"
"Zbtb41","ENSMUSP00000045570","ENSMUSG00000033964"
"Zbtb41","ENSMUSP00000143768","ENSMUSG00000033964"
"Zbtb42","ENSMUSP00000134028","ENSMUSG00000037638"
"Zbtb42","ENSMUSP00000133152","ENSMUSG00000037638"
"Zbtb42","ENSMUSP00000133987","ENSMUSG00000037638"
"Zbtb43","ENSMUSP00000028125","ENSMUSG00000026788"
"Zbtb43","ENSMUSP00000108781","ENSMUSG00000026788"
"Zbtb43","ENSMUSP00000120989","ENSMUSG00000026788"
"Zbtb43","ENSMUSP00000122729","ENSMUSG00000026788"
"Zbtb43","ENSMUSP00000092645","ENSMUSG00000026788"
"Zbtb44","ENSMUSP00000149386","ENSMUSG00000047412"
"Zbtb44","ENSMUSP00000110877","ENSMUSG00000047412"
"Zbtb44","ENSMUSP00000149969","ENSMUSG00000047412"
"Zbtb44","ENSMUSP00000149121","ENSMUSG00000047412"
"Zbtb44","ENSMUSP00000150226","ENSMUSG00000047412"
"Zbtb44","ENSMUSP00000133109","ENSMUSG00000047412"
"Zbtb45","ENSMUSP00000147298","ENSMUSG00000049600"
"Zbtb45","ENSMUSP00000056086","ENSMUSG00000049600"
"Zbtb45","ENSMUSP00000147653","ENSMUSG00000049600"
"Zbtb45","ENSMUSP00000147835","ENSMUSG00000049600"
"Zbtb45","ENSMUSP00000130439","ENSMUSG00000049600"
"Zbtb46","ENSMUSP00000029106","ENSMUSG00000027583"
"Zbtb46","ENSMUSP00000084672","ENSMUSG00000027583"
"Zbtb46","ENSMUSP00000125584","ENSMUSG00000027583"
"Zbtb46","ENSMUSP00000137014","ENSMUSG00000027583"
"Zbtb48","ENSMUSP00000114726","ENSMUSG00000028952"
"Zbtb48","ENSMUSP00000067521","ENSMUSG00000028952"
"Zbtb48","ENSMUSP00000117079","ENSMUSG00000028952"
"Zbtb48","ENSMUSP00000116423","ENSMUSG00000028952"
"Zbtb49","ENSMUSP00000092429","ENSMUSG00000029127"
"Zbtb49","ENSMUSP00000122109","ENSMUSG00000029127"
"Zbtb49","ENSMUSP00000115513","ENSMUSG00000029127"
"Zbtb49","ENSMUSP00000117174","ENSMUSG00000029127"
"Zbtb49","ENSMUSP00000117913","ENSMUSG00000029127"
"Zbtb49","ENSMUSP00000114955","ENSMUSG00000029127"
"Zbtb49","ENSMUSP00000143893","ENSMUSG00000029127"
"Zbtb49","ENSMUSP00000144200","ENSMUSG00000029127"
"Zbtb49","ENSMUSP00000109748","ENSMUSG00000029127"
"Zbtb5","ENSMUSP00000059919","ENSMUSG00000049657"
"Zbtb5","ENSMUSP00000103447","ENSMUSG00000049657"
"Zbtb5","ENSMUSP00000122991","ENSMUSG00000049657"
"Zbtb5","ENSMUSP00000136507","ENSMUSG00000049657"
"Zbtb6","ENSMUSP00000108554","ENSMUSG00000066798"
"Zbtb6","ENSMUSP00000056100","ENSMUSG00000066798"
"Zbtb7a","ENSMUSP00000114470","ENSMUSG00000035011"
"Zbtb7a","ENSMUSP00000047333","ENSMUSG00000035011"
"Zbtb7a","ENSMUSP00000113612","ENSMUSG00000035011"
"Zbtb7a","ENSMUSP00000120987","ENSMUSG00000035011"
"Zbtb7a","ENSMUSP00000113787","ENSMUSG00000035011"
"Zbtb7a","ENSMUSP00000113428","ENSMUSG00000035011"
"Zbtb7b","ENSMUSP00000103056","ENSMUSG00000028042"
"Zbtb7b","ENSMUSP00000103058","ENSMUSG00000028042"
