nodelist,edgelist,num_nodes,num_edges,giulia_spatial_entropy,runtime
../network_data/partek_myod_postnatal/partek_myod_postnatal_3962_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3962_edgelist.csv,1492,78187,172213.50721415528,5.617389917373657
../network_data/partek_myod_postnatal/partek_myod_postnatal_6192_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_6192_edgelist.csv,1082,45138,98249.55744650961,2.8571290969848633
../network_data/partek_myod_postnatal/partek_myod_postnatal_6193_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_6193_edgelist.csv,1480,77606,162878.9384458663,5.1355321407318115
../network_data/partek_myod_postnatal/partek_myod_postnatal_5812_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_5812_edgelist.csv,776,22011,42615.11905010444,1.3427281379699707
../network_data/partek_myod_postnatal/partek_myod_postnatal_3969_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3969_edgelist.csv,1935,104553,241225.14359157026,9.748235940933228
../network_data/partek_myod_postnatal/partek_myod_postnatal_3834_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3834_edgelist.csv,1152,45020,95128.25931469204,3.209329128265381
../network_data/partek_myod_postnatal/partek_myod_postnatal_5298_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_5298_edgelist.csv,1407,73238,160239.65389346567,5.12092399597168
../network_data/partek_myod_postnatal/partek_myod_postnatal_2814_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_2814_edgelist.csv,602,19503,34695.29554804535,0.9245131015777588
../network_data/partek_myod_postnatal/partek_myod_postnatal_6948_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_6948_edgelist.csv,423,8779,16658.407036091263,0.41796302795410156
../network_data/partek_myod_postnatal/partek_myod_postnatal_6624_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_6624_edgelist.csv,1764,96669,220658.94896095863,7.652245998382568
../network_data/partek_myod_postnatal/partek_myod_postnatal_6947_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_6947_edgelist.csv,971,39081,80365.22525585297,2.1643829345703125
../network_data/partek_myod_postnatal/partek_myod_postnatal_6345_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_6345_edgelist.csv,1973,138976,317938.58322190196,9.524163007736206
../network_data/partek_myod_postnatal/partek_myod_postnatal_1813_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_1813_edgelist.csv,421,7853,16242.588349942042,0.35605311393737793
../network_data/partek_myod_postnatal/partek_myod_postnatal_5723_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_5723_edgelist.csv,534,10821,21678.61337142378,0.6141300201416016
../network_data/partek_myod_postnatal/partek_myod_postnatal_3432_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3432_edgelist.csv,385,7730,14701.957639253098,0.49086499214172363
../network_data/partek_myod_postnatal/partek_myod_postnatal_2138_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_2138_edgelist.csv,3111,251809,697511.0681163414,28.08461904525757
../network_data/partek_myod_postnatal/partek_myod_postnatal_1111_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_1111_edgelist.csv,1858,117683,269974.4347387982,10.009268999099731
../network_data/partek_myod_postnatal/partek_myod_postnatal_4848_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_4848_edgelist.csv,263,3146,6453.65992063244,0.24480485916137695
../network_data/partek_myod_postnatal/partek_myod_postnatal_6180_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_6180_edgelist.csv,299,3960,8438.144936446475,0.3802919387817383
../network_data/partek_myod_postnatal/partek_myod_postnatal_5929_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_5929_edgelist.csv,3256,256486,723012.912784992,34.51145005226135
../network_data/partek_myod_postnatal/partek_myod_postnatal_1294_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_1294_edgelist.csv,2697,215230,555666.0681069249,19.72117590904236
