subpopulation,cell_num,num_nodes,num_edges,giulia_spatial_entropy,runtime,nodelist,edgelist
FA1_CD68_MacrophagesMonocytes,789,1607,110386,207341.15274115655,4.827954053878784,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_789_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_789_edgelist.csv
FA1_CD68_MacrophagesMonocytes,2747,618,16138,35196.59589291112,0.6315548419952393,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_2747_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_2747_edgelist.csv
FA1_CD68_MacrophagesMonocytes,624,2042,172794,345548.5328606137,7.685615062713623,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_624_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_624_edgelist.csv
FA1_CD68_MacrophagesMonocytes,3451,667,20133,40345.31445283071,0.6985030174255371,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_3451_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_3451_edgelist.csv
FA1_CD68_MacrophagesMonocytes,1819,2495,213657,472327.80876238237,11.712687969207764,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_1819_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_1819_edgelist.csv
FA1_CD68_MacrophagesMonocytes,3694,1093,55851,98876.18909096085,2.3205409049987793,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_3694_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_3694_edgelist.csv
FA1_CD68_MacrophagesMonocytes,780,745,33223,56624.075626519996,1.018847942352295,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_780_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_780_edgelist.csv
FA1_CD68_MacrophagesMonocytes,2748,1823,134439,267216.6874918526,6.85732102394104,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_2748_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_2748_edgelist.csv
FA1_CD68_MacrophagesMonocytes,786,1919,143223,288984.7364081651,7.052789211273193,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_786_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_786_edgelist.csv
FA1_CD68_MacrophagesMonocytes,785,746,22916,48308.55852687589,0.9292640686035156,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_785_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_785_edgelist.csv
FA1_CD68_MacrophagesMonocytes,3692,1959,154163,304407.91806276893,7.520934104919434,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_3692_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_3692_edgelist.csv
FA1_CD68_MacrophagesMonocytes,1150,2602,231145,477517.75845273776,13.978605031967163,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_1150_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_1150_edgelist.csv
FA1_CD68_MacrophagesMonocytes,1366,881,32365,61989.810254081436,1.339087963104248,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_1366_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_1366_edgelist.csv
FA1_CD68_MacrophagesMonocytes,1364,699,20501,43637.095675774624,0.8310260772705078,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_1364_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_1364_edgelist.csv
