gene_symbol,ensembl_id
Rbm45,ENSMUSP00000040420
Rbm46,ENSMUSP00000138429
Rbm47,ENSMUSP00000144122
Rbm48,ENSMUSP00000040952
Rbm4b,ENSMUSP00000158126
Rbm5,ENSMUSP00000138119
Rbm6,ENSMUSP00000141622
Rbm7,ENSMUSP00000126374
Rbm8a,ENSMUSP00000044548
Rbm8a2,-
Rbms1,ENSMUSP00000028347
Rbms2,ENSMUSP00000089664
Rbms3,ENSMUSP00000133621
Rbmx,ENSMUSP00000138198
Rbmx2,ENSMUSP00000033433
Rbmxl1,ENSMUSP00000048153
Rbmxl2,ENSMUSP00000095739
Rbp1,ENSMUSP00000059749
Rbp4,ENSMUSP00000157743
Rbp7,ENSMUSP00000030848
Rbpj,ENSMUSP00000040694
Rbpjl,ENSMUSP00000017151
Rbpms,ENSMUSP00000138361
Rbpms2,ENSMUSP00000131076
Rbsn,ENSMUSP00000120883
Rbx1,ENSMUSP00000023036
Rc3h1,ENSMUSP00000124871
Rc3h2,ENSMUSP00000108558
Rcan1,ENSMUSP00000156053
Rcan2,ENSMUSP00000039473
Rcan3,ENSMUSP00000114220
Rcbtb1,ENSMUSP00000037030
Rcbtb2,ENSMUSP00000127258
Rcc1,ENSMUSP00000101571
Rcc1l,ENSMUSP00000075581
Rcc2,ENSMUSP00000117448
Rccd1,ENSMUSP00000048043
Rce1,ENSMUSP00000153448
Rchy1,ENSMUSP00000031345
Rcl1,ENSMUSP00000158152
Rcn1,ENSMUSP00000006128
Rcn2,ENSMUSP00000120953
Rcn3,ENSMUSP00000148227
Rcor1,ENSMUSP00000082034
Rcor2,ENSMUSP00000063335
Rcor3,ENSMUSP00000141637
Rcsd1,ENSMUSP00000095082
Rcvrn,ENSMUSP00000021290
Rdh1,ENSMUSP00000073322
Rdh10,ENSMUSP00000027053
Rdh11,ENSMUSP00000082352
Rdh12,ENSMUSP00000118851
Rdh13,ENSMUSP00000114390
Rdh14,ENSMUSP00000020947
Rdh5,ENSMUSP00000123358
Rdm1,ENSMUSP00000010506
Rdx,ENSMUSP00000128249
Rec114,ENSMUSP00000096271
Reck,ENSMUSP00000030198
Recql,ENSMUSP00000120951
Recql4,ENSMUSP00000154957
Recql5,ENSMUSP00000136506
Reep1,ENSMUSP00000112662
Reep2,ENSMUSP00000036065
Reep3,ENSMUSP00000151490
Reep4,ENSMUSP00000040162
Reep5,ENSMUSP00000158286
Reep6,ENSMUSP00000100991
Reg3g,ENSMUSP00000032089
Rel,ENSMUSP00000099928
Rela,ENSMUSP00000025867
Relb,ENSMUSP00000092355
Rell1,ENSMUSP00000118125
Rell2,ENSMUSP00000135556
Reln,ENSMUSP00000124052
Relt,ENSMUSP00000118150
Rem1,ENSMUSP00000119532
Rem2,ENSMUSP00000132998
Renbp,ENSMUSP00000112277
Rep15,ENSMUSP00000037503
Repin1,ENSMUSP00000113548
Reps1,ENSMUSP00000117431
Reps2,ENSMUSP00000107953
Rer1,ENSMUSP00000030914
Rere,ENSMUSP00000101307
Rerg,ENSMUSP00000113105
Rergl,ENSMUSP00000131303
Rest,ENSMUSP00000109076
Ret,ENSMUSP00000032201
Retn,ENSMUSP00000133024
Retnla,ENSMUSP00000023329
Retnlb,ENSMUSP00000023328
Retnlg,ENSMUSP00000070238
Retreg1,ENSMUSP00000154407
Retreg2,ENSMUSP00000139890
Retreg3,ENSMUSP00000017946
Retsat,ENSMUSP00000068568
Rev1,ENSMUSP00000027251
Rev3l,ENSMUSP00000019986
Rex1bd,ENSMUSP00000074670
Rexo1,ENSMUSP00000138329
Rexo2,ENSMUSP00000034524
Rexo4,ENSMUSP00000070815
Rexo5,ENSMUSP00000033218
Rfc1,ENSMUSP00000145181
Rfc2,ENSMUSP00000023867
Rfc3,ENSMUSP00000039621
Rfc4,ENSMUSP00000115479
Rfc5,ENSMUSP00000083652
Rfesd,ENSMUSP00000055763
Rffl,ENSMUSP00000074108
Rfk,ENSMUSP00000025617
Rflna,ENSMUSP00000142824
Rflnb,ENSMUSP00000021207
Rfng,ENSMUSP00000026156
Rfpl4b,ENSMUSP00000137446
Rft1,ENSMUSP00000154050
Rftn1,ENSMUSP00000046524
Rftn2,ENSMUSP00000027121
Rfwd3,ENSMUSP00000043780
Rfx1,ENSMUSP00000005600
Rfx2,ENSMUSP00000002444
Rfx3,ENSMUSP00000038760
Rfx5,ENSMUSP00000029772
Rfx7,ENSMUSP00000138957
Rfx8,ENSMUSP00000121212
Rfxank,ENSMUSP00000148739
Rfxap,ENSMUSP00000040917
Rgcc,ENSMUSP00000022595
Rgl1,ENSMUSP00000107490
Rgl2,ENSMUSP00000157027
Rgl3,ENSMUSP00000148965
Rgma,ENSMUSP00000116552
Rgmb,ENSMUSP00000126177
Rgp1,ENSMUSP00000103518
Rgs1,ENSMUSP00000140300
Rgs10,ENSMUSP00000146128
Rgs11,ENSMUSP00000113885
Rgs12,ENSMUSP00000109919
Rgs13,ENSMUSP00000058813
Rgs14,ENSMUSP00000121508
Rgs16,ENSMUSP00000027748
Rgs17,ENSMUSP00000019909
Rgs18,ENSMUSP00000027603
Rgs19,ENSMUSP00000104406
Rgs2,ENSMUSP00000140548
Rgs20,ENSMUSP00000117380
Rgs3,ENSMUSP00000115192
Rgs4,ENSMUSP00000027991
Rgs5,ENSMUSP00000141496
Rgs6,ENSMUSP00000141044
Rgs7,ENSMUSP00000142278
Rgs7bp,ENSMUSP00000066614
Rgs8,ENSMUSP00000045715
Rgs9,ENSMUSP00000102315
Rhbdd1,ENSMUSP00000027322
Rhbdd2,ENSMUSP00000119069
Rhbdd3,ENSMUSP00000099131
Rhbdf1,ENSMUSP00000118769
Rhbdf2,ENSMUSP00000099318
Rhbdl2,ENSMUSP00000054546
Rhbdl3,ENSMUSP00000017836
Rhbg,ENSMUSP00000130767
Rheb,ENSMUSP00000030787
Rhebl1,ENSMUSP00000155126
Rhno1,ENSMUSP00000145447
Rho,ENSMUSP00000144768
Rhoa,ENSMUSP00000007959
Rhob,ENSMUSP00000067013
Rhobtb1,ENSMUSP00000127904
Rhobtb2,ENSMUSP00000022665
Rhobtb3,ENSMUSP00000152801
Rhoc,ENSMUSP00000102399
Rhod,ENSMUSP00000112607
Rhof,ENSMUSP00000140177
Rhog,ENSMUSP00000147985
Rhoh,ENSMUSP00000031106
Rhoj,ENSMUSP00000134552
Rhoq,ENSMUSP00000116780
Rhot1,ENSMUSP00000117941
Rhot2,ENSMUSP00000135611
Rhou,ENSMUSP00000038915
Rhov,ENSMUSP00000041411
Rhox8,ENSMUSP00000137805
Rhpn2,ENSMUSP00000082692
Ribc1,ENSMUSP00000026288
Ric1,ENSMUSP00000043437
Ric3,ENSMUSP00000056990
Ric8a,ENSMUSP00000026558
Ric8b,ENSMUSP00000093032
Rictor,ENSMUSP00000051809
Rida,ENSMUSP00000022946
Rif1,ENSMUSP00000108313
Riiad1,ENSMUSP00000029785
Rilp,ENSMUSP00000037238
Rilpl1,ENSMUSP00000142887
Rilpl2,ENSMUSP00000031347
Rimbp3,ENSMUSP00000127909
Rimklb,ENSMUSP00000138104
Rims1,ENSMUSP00000110928
Rims2,ENSMUSP00000154645
Rims3,ENSMUSP00000101890
Rin1,ENSMUSP00000157927
Rin2,ENSMUSP00000124078
Rin3,ENSMUSP00000098673
Ring1,ENSMUSP00000025183
Rinl,ENSMUSP00000146576
Rint1,ENSMUSP00000030852
Riok1,ENSMUSP00000153217
Riok2,ENSMUSP00000024620
Riok3,ENSMUSP00000025270
Riox1,ENSMUSP00000057984
Riox2,ENSMUSP00000125297
Ripk1,ENSMUSP00000128511
Ripk2,ENSMUSP00000038833
Ripk3,ENSMUSP00000154235
Ripk4,ENSMUSP00000019386
Ripor1,ENSMUSP00000039966
Ripor2,ENSMUSP00000106012
Ripor3,ENSMUSP00000096672
Ripply1,ENSMUSP00000098778
Ripply3,ENSMUSP00000023660
Rit1,ENSMUSP00000130464
Rita1,ENSMUSP00000116344
Rlf,ENSMUSP00000127068
Rlim,ENSMUSP00000070662
Rmdn1,ENSMUSP00000103888
Rmdn2,ENSMUSP00000153264
Rmdn3,ENSMUSP00000119498
Rmi1,ENSMUSP00000041035
Rmi2,ENSMUSP00000042676
Rmnd1,ENSMUSP00000114344
Rmnd5a,ENSMUSP00000002292
Rmnd5b,ENSMUSP00000118594
Rmst,
Rnase1,ENSMUSP00000079025
Rnase10,ENSMUSP00000131065
Rnase2a,ENSMUSP00000056418
Rnase4,ENSMUSP00000127274
Rnase6,ENSMUSP00000154125
Rnaseh1,ENSMUSP00000152845
Rnaseh2a,ENSMUSP00000105358
Rnaseh2b,ENSMUSP00000132267
Rnaseh2c,ENSMUSP00000158448
Rnasek,ENSMUSP00000048271
Rnasel,ENSMUSP00000138752
Rnaset2a,ENSMUSP00000156083
Rnaset2b,ENSMUSP00000156329
Rncr4,-
Rnd1,ENSMUSP00000003451
Rnd2,ENSMUSP00000001347
Rnd3,ENSMUSP00000017288
Rnf10,ENSMUSP00000041778
Rnf103,ENSMUSP00000109816
Rnf11,ENSMUSP00000063798
Rnf111,ENSMUSP00000109225
Rnf113a1,ENSMUSP00000042569
Rnf113a2,ENSMUSP00000138536
Rnf114,ENSMUSP00000077197
Rnf115,ENSMUSP00000029740
Rnf121,ENSMUSP00000094396
Rnf122,ENSMUSP00000150893
Rnf123,ENSMUSP00000125495
Rnf125,ENSMUSP00000058251
Rnf126,ENSMUSP00000039486
Rnf128,ENSMUSP00000108649
Rnf13,ENSMUSP00000142828
Rnf130,ENSMUSP00000099837
Rnf135,ENSMUSP00000017839
Rnf138,ENSMUSP00000072626
Rnf138rt1,ENSMUSP00000139291
Rnf139,ENSMUSP00000046467
Rnf14,ENSMUSP00000157833
Rnf141,ENSMUSP00000135123
Rnf144a,ENSMUSP00000056073
Rnf144b,ENSMUSP00000105738
Rnf145,ENSMUSP00000019333
Rnf146,ENSMUSP00000037224
Rnf149,ENSMUSP00000050388
Rnf150,ENSMUSP00000077610
Rnf151,ENSMUSP00000008626
Rnf152,ENSMUSP00000050103
Rnf157,ENSMUSP00000123289
Rnf165,ENSMUSP00000026494
Rnf166,ENSMUSP00000014614
Rnf167,ENSMUSP00000115057
Rnf168,ENSMUSP00000014218
Rnf169,ENSMUSP00000079631
Rnf17,ENSMUSP00000093469
Rnf170,ENSMUSP00000115588
Rnf180,ENSMUSP00000153506
Rnf181,ENSMUSP00000138365
Rnf182,ENSMUSP00000062005
Rnf183,ENSMUSP00000103078
Rnf185,ENSMUSP00000076333
Rnf187,ENSMUSP00000150777
Rnf19a,ENSMUSP00000154617
Rnf19b,ENSMUSP00000131373
Rnf2,ENSMUSP00000140299
Rnf20,ENSMUSP00000118293
Rnf207,ENSMUSP00000127196
Rnf208,ENSMUSP00000117629
Rnf213,ENSMUSP00000115063
Rnf214,ENSMUSP00000125420
Rnf215,ENSMUSP00000114532
Rnf216,ENSMUSP00000052563
Rnf217,ENSMUSP00000080650
Rnf219,ENSMUSP00000154655
Rnf220,ENSMUSP00000092449
Rnf223,ENSMUSP00000147415
Rnf225,ENSMUSP00000042816
Rnf24,ENSMUSP00000129843
Rnf25,ENSMUSP00000027357
Rnf26,ENSMUSP00000150766
Rnf31,ENSMUSP00000019443
Rnf32,ENSMUSP00000125515
Rnf34,ENSMUSP00000143603
Rnf38,ENSMUSP00000121329
Rnf39,ENSMUSP00000134113
Rnf4,ENSMUSP00000138555
Rnf40,ENSMUSP00000146004
Rnf41,ENSMUSP00000151260
Rnf43,ENSMUSP00000044241
Rnf44,ENSMUSP00000118474
Rnf5,ENSMUSP00000015622
Rnf6,ENSMUSP00000123708
Rnf7,ENSMUSP00000108581
Rnf8,ENSMUSP00000134697
Rnft1,ENSMUSP00000020827
Rnft2,ENSMUSP00000112903
Rngtt,ENSMUSP00000103788
Rnh1,ENSMUSP00000147928
Rnls,ENSMUSP00000127592
Rnmt,ENSMUSP00000009679
Rnpc3,ENSMUSP00000115492
Rnpep,ENSMUSP00000073962
Rnpepl1,ENSMUSP00000137624
Rnps1,ENSMUSP00000126345
Robo1,ENSMUSP00000156106
Robo2,ENSMUSP00000156330
Robo4,ENSMUSP00000099959
Rock1,ENSMUSP00000157135
Rock2,ENSMUSP00000152414
Rogdi,ENSMUSP00000144481
Rom1,ENSMUSP00000093961
Romo1,ENSMUSP00000085981
Ropn1l,ENSMUSP00000106038
Ror1,ENSMUSP00000048171
Ror2,ENSMUSP00000123362
Rora,ENSMUSP00000134291
Rorb,ENSMUSP00000108451
Rorc,ENSMUSP00000143610
Rp1,ENSMUSP00000142146
Rp2,ENSMUSP00000138352
Rp9,ENSMUSP00000150271
Rpa1,ENSMUSP00000000767
Rpa2,ENSMUSP00000123780
Rpa3,ENSMUSP00000012627
Rpain,ENSMUSP00000133243
Rpap1,ENSMUSP00000106420
Rpap2,ENSMUSP00000108270
Rpap3,ENSMUSP00000023104
Rpe,ENSMUSP00000137941
Rpf1,ENSMUSP00000029838
Rpf2,ENSMUSP00000035456
Rpgr,ENSMUSP00000072229
Rpgrip1,ENSMUSP00000107227
Rpgrip1l,ENSMUSP00000118230
Rph3a,ENSMUSP00000078198
Rph3al,ENSMUSP00000113869
Rpia,ENSMUSP00000064158
Rpl10,ENSMUSP00000082055
Rpl10-ps3,-
Rpl10a,ENSMUSP00000156950
Rpl11,ENSMUSP00000121108
Rpl12,ENSMUSP00000117461
Rpl13,ENSMUSP00000000756
Rpl13a,ENSMUSP00000147986
Rpl13a-ps1,-
Rpl14,ENSMUSP00000150756
Rpl15,ENSMUSP00000079163
Rpl17,ENSMUSP00000078654
Rpl18,ENSMUSP00000147862
Rpl18a,ENSMUSP00000148281
Rpl19,ENSMUSP00000103181
Rpl21,ENSMUSP00000106211
Rpl22,ENSMUSP00000140276
Rpl22l1,ENSMUSP00000141360
Rpl23,ENSMUSP00000099435
Rpl23a,ENSMUSP00000099541
Rpl24,ENSMUSP00000023269
Rpl26,ENSMUSP00000119329
Rpl27,ENSMUSP00000102870
Rpl27-ps3,-
Rpl27a,ENSMUSP00000134650
Rpl28,ENSMUSP00000032597
Rpl29,ENSMUSP00000149722
Rpl3,ENSMUSP00000080354
Rpl30,ENSMUSP00000154172
Rpl31,ENSMUSP00000083722
Rpl32,ENSMUSP00000080523
Rpl34,ENSMUSP00000086614
Rpl35,ENSMUSP00000079672
Rpl35a,ENSMUSP00000077857
Rpl36,ENSMUSP00000079340
Rpl36a,ENSMUSP00000108837
Rpl36a-ps1,-
Rpl36al,ENSMUSP00000059766
Rpl37,ENSMUSP00000046506
Rpl37a,ENSMUSP00000148267
Rpl38,ENSMUSP00000102211
Rpl39,ENSMUSP00000110886
Rpl39l,ENSMUSP00000112791
Rpl3l,ENSMUSP00000038326
Rpl4,ENSMUSP00000034966
Rpl41,ENSMUSP00000135298
Rpl5,ENSMUSP00000123474
Rpl6,ENSMUSP00000143981
Rpl7,ENSMUSP00000118695
Rpl7a,ENSMUSP00000099962
Rpl7a-ps5,-
Rpl7l1,ENSMUSP00000092888
Rpl8,ENSMUSP00000155657
Rpl9,ENSMUSP00000142883
Rpl9-ps1,-
Rpl9-ps6,-
Rplp0,ENSMUSP00000083705
Rplp1,ENSMUSP00000008036
Rplp2,ENSMUSP00000101625
Rpn1,ENSMUSP00000144711
Rpn2,ENSMUSP00000112081
Rpp14,ENSMUSP00000136494
Rpp21,ENSMUSP00000025319
Rpp25,ENSMUSP00000079358
Rpp25l,ENSMUSP00000041477
Rpp30,ENSMUSP00000025714
Rpp38,ENSMUSP00000050992
Rpp40,ENSMUSP00000134210
Rprd1a,ENSMUSP00000043618
Rprd1b,ENSMUSP00000029180
Rprd2,ENSMUSP00000143333
Rprm,ENSMUSP00000097667
Rprml,ENSMUSP00000053993
Rps10,ENSMUSP00000156346
Rps11,ENSMUSP00000003521
Rps12,ENSMUSP00000151838
Rps12-ps3,ENSMUSP00000151838
Rps13,ENSMUSP00000126294
Rps14,ENSMUSP00000157948
Rps15,ENSMUSP00000100997
Rps15a,ENSMUSP00000102198
Rps16,ENSMUSP00000103940
Rps17,ENSMUSP00000079628
Rps18,ENSMUSP00000157085
Rps19,ENSMUSP00000114949
Rps19bp1,ENSMUSP00000061167
Rps2,ENSMUSP00000114529
Rps20,ENSMUSP00000120528
Rps21,ENSMUSP00000058432
Rps23,ENSMUSP00000054490
Rps24,ENSMUSP00000125977
Rps25,ENSMUSP00000079180
Rps26,ENSMUSP00000026420
Rps27,ENSMUSP00000143402
Rps27a,ENSMUSP00000099909
Rps27l,ENSMUSP00000046016
Rps27rt,ENSMUSP00000060523
Rps28,ENSMUSP00000133357
Rps29,ENSMUSP00000038352
Rps3,ENSMUSP00000102713
Rps3a1,ENSMUSP00000029722
Rps4x,ENSMUSP00000033683
Rps5,ENSMUSP00000118798
Rps6,ENSMUSP00000099878
Rps6ka1,ENSMUSP00000121341
Rps6ka2,ENSMUSP00000024575
Rps6ka3,ENSMUSP00000118007
Rps6ka4,ENSMUSP00000157597
Rps6ka5,ENSMUSP00000152481
Rps6ka6,ENSMUSP00000155812
Rps6kb1,ENSMUSP00000122756
Rps6kb2,ENSMUSP00000157921
Rps6kc1,ENSMUSP00000125010
Rps6kl1,ENSMUSP00000152336
Rps7,ENSMUSP00000152456
Rps8,ENSMUSP00000099757
Rps9,ENSMUSP00000104265
Rpsa,ENSMUSP00000150804
Rptor,ENSMUSP00000125293
Rptoros,
Rpusd1,ENSMUSP00000158547
Rpusd2,ENSMUSP00000028796
Rpusd3,ENSMUSP00000059057
Rpusd4,ENSMUSP00000034543
Rrad,ENSMUSP00000034351
Rraga,ENSMUSP00000088591
Rragb,ENSMUSP00000039013
Rragc,ENSMUSP00000115232
Rragd,ENSMUSP00000095792
Rras,ENSMUSP00000042150
Rras2,ENSMUSP00000147655
Rrbp1,ENSMUSP00000016072
Rreb1,ENSMUSP00000115599
Rrh,ENSMUSP00000143054
Rrm1,ENSMUSP00000033283
Rrm2,ENSMUSP00000120893
Rrm2b,ENSMUSP00000114343
Rrn3,ENSMUSP00000023363
Rrnad1,ENSMUSP00000125786
Rrp1,ENSMUSP00000058785
Rrp12,ENSMUSP00000039853
Rrp15,ENSMUSP00000001339
Rrp1b,ENSMUSP00000157472
Rrp36,ENSMUSP00000024766
Rrp7a,ENSMUSP00000129142
Rrp8,ENSMUSP00000095752
Rrp9,ENSMUSP00000038580
Rrs1,ENSMUSP00000071955
Rs1,ENSMUSP00000107987
Rsad1,ENSMUSP00000037361
Rsad2,ENSMUSP00000020970
Rsbn1,ENSMUSP00000069246
Rsbn1l,ENSMUSP00000039482
Rsf1,ENSMUSP00000145663
Rsf1os2,-
Rsg1,ENSMUSP00000095422
Rsl1,ENSMUSP00000021997
Rsl1d1,ENSMUSP00000113431
Rsl24d1,ENSMUSP00000129528
Rslcan18,ENSMUSP00000089111
Rsph1,ENSMUSP00000024832
Rsph10b,-
Rsph3a,ENSMUSP00000156196
Rsph3b,ENSMUSP00000024572
Rsph6a,ENSMUSP00000076153
Rsph9,ENSMUSP00000024762
Rspo1,ENSMUSP00000030687
Rspo3,ENSMUSP00000149363
Rspo4,ENSMUSP00000041578
Rspo4os,-
Rspry1,ENSMUSP00000112482
Rsrc1,ENSMUSP00000066797
Rsrc2,ENSMUSP00000138725
Rsrp1,ENSMUSP00000077226
Rsu1,ENSMUSP00000110439
Rtca,ENSMUSP00000119463
Rtcb,ENSMUSP00000001834
Rtel1,ENSMUSP00000104443
Rtf1,ENSMUSP00000028767
Rtf2,ENSMUSP00000029005
Rtkn,ENSMUSP00000116964
Rtkn2,ENSMUSP00000070717
Rtl10,-
Rtl3,ENSMUSP00000060157
Rtl5,ENSMUSP00000139504
Rtl6,ENSMUSP00000069947
Rtl8a,ENSMUSP00000086158
Rtl8b,ENSMUSP00000086157
Rtl8c,ENSMUSP00000155774
Rtn1,ENSMUSP00000120033
Rtn2,ENSMUSP00000032559
Rtn3,ENSMUSP00000085496
Rtn4,ENSMUSP00000099906
Rtn4ip1,ENSMUSP00000101131
Rtn4r,ENSMUSP00000062924
Rtn4rl1,ENSMUSP00000099572
Rtn4rl2,ENSMUSP00000057725
Rtp2,ENSMUSP00000062178
Rtp3,ENSMUSP00000081985
Rtp4,ENSMUSP00000147442
Rtraf,ENSMUSP00000022341
Rttn,ENSMUSP00000157705
Rubcn,ENSMUSP00000087114
Rubcnl,ENSMUSP00000045566
Rufy1,ENSMUSP00000020643
Rufy2,ENSMUSP00000115339
Rufy3,ENSMUSP00000143770
Rufy4,ENSMUSP00000079062
Rundc1,ENSMUSP00000042151
Rundc3a,ENSMUSP00000102722
Rundc3b,ENSMUSP00000040108
Runx1,ENSMUSP00000023673
Runx1t1,ENSMUSP00000006761
Runx2,ENSMUSP00000125284
Runx2os1,-
Runx2os2,-
Runx3,ENSMUSP00000113159
Rusc1,ENSMUSP00000143662
Rusc2,ENSMUSP00000121298
Ruvbl1,ENSMUSP00000032165
Ruvbl2,ENSMUSP00000103400
Rwdd1,ENSMUSP00000019917
Rwdd2a,ENSMUSP00000137392
Rwdd2b,ENSMUSP00000049168
Rwdd3,ENSMUSP00000130734
Rwdd4a,ENSMUSP00000033973
Rxfp3,ENSMUSP00000062741
Rxra,ENSMUSP00000076491
Rxrb,ENSMUSP00000036585
Rxrg,ENSMUSP00000107017
Rybp,ENSMUSP00000098677
Ryk,ENSMUSP00000135858
Ryr1,ENSMUSP00000149042
Ryr2,ENSMUSP00000152510
Ryr3,ENSMUSP00000147196
S100a1,ENSMUSP00000058237
S100a10,ENSMUSP00000036949
S100a11,ENSMUSP00000029515
S100a13,ENSMUSP00000047737
S100a14,ENSMUSP00000126821
S100a16,ENSMUSP00000102957
S100a2,ENSMUSP00000136224
S100a3,ENSMUSP00000001047
S100a4,ENSMUSP00000001046
S100a5,ENSMUSP00000102952
S100a6,ENSMUSP00000143111
S100a7a,ENSMUSP00000078268
S100a8,ENSMUSP00000064385
S100a9,ENSMUSP00000070842
S100b,ENSMUSP00000047968
S100pbp,ENSMUSP00000113084
S1pr1,ENSMUSP00000050897
S1pr2,ENSMUSP00000150113
S1pr3,ENSMUSP00000085293
S1pr4,ENSMUSP00000050412
S1pr5,ENSMUSP00000113843
Saa1,ENSMUSP00000119150
Saa2,ENSMUSP00000147751
Saa3,ENSMUSP00000006956
Saa4,ENSMUSP00000006952
Saal1,ENSMUSP00000120658
Sac3d1,ENSMUSP00000109161
Sacm1l,ENSMUSP00000026270
Sacs,ENSMUSP00000113007
Sae1,ENSMUSP00000147771
Safb,ENSMUSP00000138277
Safb2,ENSMUSP00000120750
Sag,ENSMUSP00000076948
Sall1,ENSMUSP00000034090
Sall2,ENSMUSP00000056401
Sall3,ENSMUSP00000056967
Samd1,ENSMUSP00000148131
Samd10,ENSMUSP00000060499
Samd11,ENSMUSP00000151442
Samd12,ENSMUSP00000077741
Samd13,ENSMUSP00000114745
Samd14,ENSMUSP00000123361
Samd15,ENSMUSP00000138551
Samd3,ENSMUSP00000151558
Samd4,ENSMUSP00000022386
Samd4b,ENSMUSP00000146984
Samd5,ENSMUSP00000097648
Samd8,ENSMUSP00000022292
Samd9l,ENSMUSP00000112688
Samhd1,ENSMUSP00000124935
Samm50,ENSMUSP00000023071
Samsn1,ENSMUSP00000109877
Sap130,ENSMUSP00000157213
Sap18,ENSMUSP00000120071
Sap18b,ENSMUSP00000073697
Sap25,ENSMUSP00000135735
Sap30,ENSMUSP00000034022
Sap30bp,ENSMUSP00000114844
Sap30bpos,-
Sap30l,ENSMUSP00000020826
Sapcd1,ENSMUSP00000047448
Sapcd2,ENSMUSP00000028329
Sar1a,ENSMUSP00000151383
Sar1b,ENSMUSP00000020653
Saraf,ENSMUSP00000033933
Sardh,ENSMUSP00000120478
Sarm1,ENSMUSP00000051059
Sarnp,ENSMUSP00000100863
Sars,ENSMUSP00000120879
Sars2,ENSMUSP00000092216
Sart1,ENSMUSP00000047397
Sart3,ENSMUSP00000019118
Sash1,ENSMUSP00000148656
Sash3,ENSMUSP00000033427
Sass6,ENSMUSP00000143175
Sat1,ENSMUSP00000138776
Sat2,ENSMUSP00000090647
Satb1,ENSMUSP00000119842
Satb2,ENSMUSP00000135163
Sav1,ENSMUSP00000021467
Saxo2,ENSMUSP00000147203
Saysd1,ENSMUSP00000055382
Sbds,ENSMUSP00000026387
Sbf1,ENSMUSP00000118107
Sbf2,ENSMUSP00000132072
Sbk1,ENSMUSP00000145733
Sbno1,ENSMUSP00000143084
Sbno2,ENSMUSP00000151854
Sbsn,ENSMUSP00000138561
Sbspon,ENSMUSP00000047730
Sc5d,ENSMUSP00000130438
Scaf1,ENSMUSP00000148251
Scaf11,ENSMUSP00000154321
Scaf4,ENSMUSP00000156174
Scaf8,ENSMUSP00000156084
Scai,ENSMUSP00000037194
Scamp1,ENSMUSP00000120053
Scamp2,ENSMUSP00000038350
Scamp3,ENSMUSP00000112846
Scamp4,ENSMUSP00000152449
Scamp5,ENSMUSP00000151197
Scand1,ENSMUSP00000105211
Scap,ENSMUSP00000095953
Scaper,ENSMUSP00000149050
Scara3,ENSMUSP00000046525
Scara5,ENSMUSP00000022610
Scarb1,ENSMUSP00000122100
Scarb2,ENSMUSP00000031377
Scarf1,ENSMUSP00000120097
Scarf2,ENSMUSP00000012161
Sccpdh,ENSMUSP00000040956
Scd1,ENSMUSP00000036936
Scd2,ENSMUSP00000026221
Scd3,ENSMUSP00000026220
Scd4,ENSMUSP00000059860
Scel,ENSMUSP00000093233
Scfd1,ENSMUSP00000151347
Scfd2,ENSMUSP00000144640
Scg2,ENSMUSP00000062556
Scg3,ENSMUSP00000152480
Scg5,ENSMUSP00000024005
Scgb1a1,ENSMUSP00000025554
Scgb3a1,ENSMUSP00000043325
Schip1,ENSMUSP00000029346
Scimp,ENSMUSP00000104174
Scin,ENSMUSP00000077573
Sclt1,ENSMUSP00000026866
Scly,ENSMUSP00000027532
Scmh1,ENSMUSP00000120950
Scml2,ENSMUSP00000076593
Scml4,ENSMUSP00000122585
Scn11a,ENSMUSP00000065466
Scn1a,ENSMUSP00000092558
Scn1b,ENSMUSP00000148295
Scn2a,ENSMUSP00000143888
Scn2b,ENSMUSP00000091377
Scn3a,ENSMUSP00000115321
Scn3b,ENSMUSP00000051627
Scn4a,ENSMUSP00000021056
Scn4b,ENSMUSP00000062507
Scn5a,ENSMUSP00000112838
Scn7a,ENSMUSP00000042405
Scn8a,ENSMUSP00000104536
Scnm1,ENSMUSP00000133769
Scnn1a,ENSMUSP00000134940
Scnn1b,ENSMUSP00000033161
Sco1,ENSMUSP00000090673
Sco2,ENSMUSP00000155150
Scoc,ENSMUSP00000128210
Scp2,ENSMUSP00000123630
Scpep1,ENSMUSP00000000287
Scrg1,ENSMUSP00000034023
Scrib,ENSMUSP00000002603
Scrn1,ENSMUSP00000019268
Scrn2,ENSMUSP00000116606
Scrn3,ENSMUSP00000107681
Scrt1,ENSMUSP00000094093
Sct,ENSMUSP00000147780
Sctr,ENSMUSP00000139932
Scube1,ENSMUSP00000044835
Scube2,ENSMUSP00000007423
Scube3,ENSMUSP00000117490
Scx,ENSMUSP00000043668
Scyl1,ENSMUSP00000158013
Scyl2,ENSMUSP00000133992
Scyl3,ENSMUSP00000125735
Sdad1,ENSMUSP00000144446
Sdc1,ENSMUSP00000131491
Sdc2,ENSMUSP00000022871
Sdc3,ENSMUSP00000065877
Sdc4,ENSMUSP00000017153
Sdcbp,ENSMUSP00000100073
Sdcbp2,ENSMUSP00000028950
Sdccag3,-
Sdccag8,ENSMUSP00000050667
Sde2,ENSMUSP00000037890
Sdf2,ENSMUSP00000002133
Sdf2l1,ENSMUSP00000023453
Sdf4,ENSMUSP00000101204
Sdha,ENSMUSP00000022062
Sdhaf1,ENSMUSP00000096185
Sdhaf2,ENSMUSP00000158361
